image_id,angle,speed,filepath,angle_bin,speed_bin,pair_freq,sample_weight
13748,0.4375,0.0,data/training_data/training_data/13748.png,0.438,0.0,90,0.011111111111111112
13749,0.875,1.0,data/training_data/training_data/13749.png,0.875,1.0,363,0.0027548209366391185
13750,0.5625,0.0,data/training_data/training_data/13750.png,0.562,0.0,313,0.003194888178913738
13751,0.75,1.0,data/training_data/training_data/13751.png,0.75,1.0,1173,0.0008525149190110827
13752,0.5,1.0,data/training_data/training_data/13752.png,0.5,1.0,2145,0.0004662004662004662
13753,0.125,1.0,data/training_data/training_data/13753.png,0.125,1.0,748,0.001336898395721925
13754,0.5625,1.0,data/training_data/training_data/13754.png,0.562,1.0,1445,0.0006920415224913495
13755,0.8125,0.0,data/training_data/training_data/13755.png,0.812,0.0,120,0.008333333333333333
13756,0.75,1.0,data/training_data/training_data/13756.png,0.75,1.0,1173,0.0008525149190110827
13757,0.625,1.0,data/training_data/training_data/13757.png,0.625,1.0,736,0.001358695652173913
13758,0.5,1.0,data/training_data/training_data/13758.png,0.5,1.0,2145,0.0004662004662004662
13759,0.4375,1.0,data/training_data/training_data/13759.png,0.438,1.0,898,0.0011135857461024498
13760,0.4375,1.0,data/training_data/training_data/13760.png,0.438,1.0,898,0.0011135857461024498
13761,0.5625,0.0,data/training_data/training_data/13761.png,0.562,0.0,313,0.003194888178913738
13762,0.8125,1.0,data/training_data/training_data/13762.png,0.812,1.0,1176,0.0008503401360544217
13763,0.25,1.0,data/training_data/training_data/13763.png,0.25,1.0,268,0.0037313432835820895
13764,0.5625,1.0,data/training_data/training_data/13764.png,0.562,1.0,1445,0.0006920415224913495
13765,0.5,0.0,data/training_data/training_data/13765.png,0.5,0.0,1275,0.000784313725490196
13766,0.4375,1.0,data/training_data/training_data/13766.png,0.438,1.0,898,0.0011135857461024498
13767,0.8125,0.0,data/training_data/training_data/13767.png,0.812,0.0,120,0.008333333333333333
13768,0.1875,1.0,data/training_data/training_data/13768.png,0.188,1.0,503,0.0019880715705765406
13769,0.5625,1.0,data/training_data/training_data/13769.png,0.562,1.0,1445,0.0006920415224913495
13770,0.4375,1.0,data/training_data/training_data/13770.png,0.438,1.0,898,0.0011135857461024498
13771,0.375,1.0,data/training_data/training_data/13771.png,0.375,1.0,290,0.0034482758620689655
13772,0.5,0.0,data/training_data/training_data/13772.png,0.5,0.0,1275,0.000784313725490196
13773,0.75,1.0,data/training_data/training_data/13773.png,0.75,1.0,1173,0.0008525149190110827
13774,0.5,0.0,data/training_data/training_data/13774.png,0.5,0.0,1275,0.000784313725490196
13775,0.5,0.0,data/training_data/training_data/13775.png,0.5,0.0,1275,0.000784313725490196
13776,0.5,1.0,data/training_data/training_data/13776.png,0.5,1.0,2145,0.0004662004662004662
13777,0.5625,0.0,data/training_data/training_data/13777.png,0.562,0.0,313,0.003194888178913738
13778,0.5625,1.0,data/training_data/training_data/13778.png,0.562,1.0,1445,0.0006920415224913495
13779,0.5,1.0,data/training_data/training_data/13779.png,0.5,1.0,2145,0.0004662004662004662
13780,0.5,1.0,data/training_data/training_data/13780.png,0.5,1.0,2145,0.0004662004662004662
13781,0.9375,1.0,data/training_data/training_data/13781.png,0.938,1.0,101,0.009900990099009901
13782,0.5,1.0,data/training_data/training_data/13782.png,0.5,1.0,2145,0.0004662004662004662
13783,0.5,1.0,data/training_data/training_data/13783.png,0.5,1.0,2145,0.0004662004662004662
13784,0.125,1.0,data/training_data/training_data/13784.png,0.125,1.0,748,0.001336898395721925
13785,0.625,1.0,data/training_data/training_data/13785.png,0.625,1.0,736,0.001358695652173913
13786,0.5625,1.0,data/training_data/training_data/13786.png,0.562,1.0,1445,0.0006920415224913495
13787,0.75,1.0,data/training_data/training_data/13787.png,0.75,1.0,1173,0.0008525149190110827
13788,0.1875,1.0,data/training_data/training_data/13788.png,0.188,1.0,503,0.0019880715705765406
13789,0.5,1.0,data/training_data/training_data/13789.png,0.5,1.0,2145,0.0004662004662004662
13790,0.5625,1.0,data/training_data/training_data/13790.png,0.562,1.0,1445,0.0006920415224913495
13791,0.5625,1.0,data/training_data/training_data/13791.png,0.562,1.0,1445,0.0006920415224913495
13792,0.75,1.0,data/training_data/training_data/13792.png,0.75,1.0,1173,0.0008525149190110827
13793,0.4375,1.0,data/training_data/training_data/13793.png,0.438,1.0,898,0.0011135857461024498
13794,0.75,1.0,data/training_data/training_data/13794.png,0.75,1.0,1173,0.0008525149190110827
13795,0.5,1.0,data/training_data/training_data/13795.png,0.5,1.0,2145,0.0004662004662004662
13796,0.5625,1.0,data/training_data/training_data/13796.png,0.562,1.0,1445,0.0006920415224913495
13797,0.4375,1.0,data/training_data/training_data/13797.png,0.438,1.0,898,0.0011135857461024498
13798,0.8125,1.0,data/training_data/training_data/13798.png,0.812,1.0,1176,0.0008503401360544217
13799,0.875,1.0,data/training_data/training_data/13799.png,0.875,1.0,363,0.0027548209366391185
13800,0.0625,1.0,data/training_data/training_data/13800.png,0.062,1.0,337,0.002967359050445104
13801,0.1875,1.0,data/training_data/training_data/13801.png,0.188,1.0,503,0.0019880715705765406
13802,0.5625,0.0,data/training_data/training_data/13802.png,0.562,0.0,313,0.003194888178913738
13803,0.5,0.0,data/training_data/training_data/13803.png,0.5,0.0,1275,0.000784313725490196
13804,0.0,0.0,data/training_data/training_data/13804.png,0.0,0.0,49,0.02040816326530612
13805,0.0625,1.0,data/training_data/training_data/13805.png,0.062,1.0,337,0.002967359050445104
13806,0.75,1.0,data/training_data/training_data/13806.png,0.75,1.0,1173,0.0008525149190110827
13807,0.625,1.0,data/training_data/training_data/13807.png,0.625,1.0,736,0.001358695652173913
13808,0.6875,1.0,data/training_data/training_data/13808.png,0.688,1.0,844,0.001184834123222749
13809,0.875,1.0,data/training_data/training_data/13809.png,0.875,1.0,363,0.0027548209366391185
13810,0.625,1.0,data/training_data/training_data/13810.png,0.625,1.0,736,0.001358695652173913
13811,0.4375,1.0,data/training_data/training_data/13811.png,0.438,1.0,898,0.0011135857461024498
13812,0.5,0.0,data/training_data/training_data/13812.png,0.5,0.0,1275,0.000784313725490196
13813,0.4375,1.0,data/training_data/training_data/13813.png,0.438,1.0,898,0.0011135857461024498
13814,0.625,1.0,data/training_data/training_data/13814.png,0.625,1.0,736,0.001358695652173913
13815,0.5,1.0,data/training_data/training_data/13815.png,0.5,1.0,2145,0.0004662004662004662
13816,0.625,1.0,data/training_data/training_data/13816.png,0.625,1.0,736,0.001358695652173913
13817,0.5,1.0,data/training_data/training_data/13817.png,0.5,1.0,2145,0.0004662004662004662
13818,0.4375,1.0,data/training_data/training_data/13818.png,0.438,1.0,898,0.0011135857461024498
13819,0.8125,1.0,data/training_data/training_data/13819.png,0.812,1.0,1176,0.0008503401360544217
13820,0.6875,1.0,data/training_data/training_data/13820.png,0.688,1.0,844,0.001184834123222749
13821,0.875,1.0,data/training_data/training_data/13821.png,0.875,1.0,363,0.0027548209366391185
13822,0.125,1.0,data/training_data/training_data/13822.png,0.125,1.0,748,0.001336898395721925
13823,0.5625,1.0,data/training_data/training_data/13823.png,0.562,1.0,1445,0.0006920415224913495
13824,0.6875,1.0,data/training_data/training_data/13824.png,0.688,1.0,844,0.001184834123222749
13825,0.5,0.0,data/training_data/training_data/13825.png,0.5,0.0,1275,0.000784313725490196
13826,0.625,1.0,data/training_data/training_data/13826.png,0.625,1.0,736,0.001358695652173913
13827,0.125,1.0,data/training_data/training_data/13827.png,0.125,1.0,748,0.001336898395721925
13828,0.8125,1.0,data/training_data/training_data/13828.png,0.812,1.0,1176,0.0008503401360544217
13829,0.6875,1.0,data/training_data/training_data/13829.png,0.688,1.0,844,0.001184834123222749
13830,0.4375,1.0,data/training_data/training_data/13830.png,0.438,1.0,898,0.0011135857461024498
13831,0.625,1.0,data/training_data/training_data/13831.png,0.625,1.0,736,0.001358695652173913
13832,0.75,1.0,data/training_data/training_data/13832.png,0.75,1.0,1173,0.0008525149190110827
13833,0.5,1.0,data/training_data/training_data/13833.png,0.5,1.0,2145,0.0004662004662004662
13834,0.625,1.0,data/training_data/training_data/13834.png,0.625,1.0,736,0.001358695652173913
13835,0.6875,1.0,data/training_data/training_data/13835.png,0.688,1.0,844,0.001184834123222749
13836,0.5,0.0,data/training_data/training_data/13836.png,0.5,0.0,1275,0.000784313725490196
13837,0.4375,1.0,data/training_data/training_data/13837.png,0.438,1.0,898,0.0011135857461024498
13838,0.4375,1.0,data/training_data/training_data/13838.png,0.438,1.0,898,0.0011135857461024498
13839,0.625,0.0,data/training_data/training_data/13839.png,0.625,0.0,123,0.008130081300813009
13840,0.125,1.0,data/training_data/training_data/13840.png,0.125,1.0,748,0.001336898395721925
13841,0.625,0.0,data/training_data/training_data/13841.png,0.625,0.0,123,0.008130081300813009
13842,0.0625,1.0,data/training_data/training_data/13842.png,0.062,1.0,337,0.002967359050445104
13843,0.5,0.0,data/training_data/training_data/13843.png,0.5,0.0,1275,0.000784313725490196
13844,0.5,0.0,data/training_data/training_data/13844.png,0.5,0.0,1275,0.000784313725490196
13845,0.5625,1.0,data/training_data/training_data/13845.png,0.562,1.0,1445,0.0006920415224913495
13846,0.5625,0.0,data/training_data/training_data/13846.png,0.562,0.0,313,0.003194888178913738
13847,0.4375,1.0,data/training_data/training_data/13847.png,0.438,1.0,898,0.0011135857461024498
13848,0.8125,1.0,data/training_data/training_data/13848.png,0.812,1.0,1176,0.0008503401360544217
13849,0.25,1.0,data/training_data/training_data/13849.png,0.25,1.0,268,0.0037313432835820895
13850,0.875,0.0,data/training_data/training_data/13850.png,0.875,0.0,166,0.006024096385542169
13851,0.625,1.0,data/training_data/training_data/13851.png,0.625,1.0,736,0.001358695652173913
13852,0.4375,1.0,data/training_data/training_data/13852.png,0.438,1.0,898,0.0011135857461024498
13853,0.3125,1.0,data/training_data/training_data/13853.png,0.312,1.0,220,0.004545454545454545
13854,0.625,0.0,data/training_data/training_data/13854.png,0.625,0.0,123,0.008130081300813009
13855,0.625,1.0,data/training_data/training_data/13855.png,0.625,1.0,736,0.001358695652173913
13856,0.375,1.0,data/training_data/training_data/13856.png,0.375,1.0,290,0.0034482758620689655
13857,0.8125,1.0,data/training_data/training_data/13857.png,0.812,1.0,1176,0.0008503401360544217
13858,0.6875,1.0,data/training_data/training_data/13858.png,0.688,1.0,844,0.001184834123222749
13859,0.6875,1.0,data/training_data/training_data/13859.png,0.688,1.0,844,0.001184834123222749
13860,0.125,1.0,data/training_data/training_data/13860.png,0.125,1.0,748,0.001336898395721925
13861,0.75,1.0,data/training_data/training_data/13861.png,0.75,1.0,1173,0.0008525149190110827
13862,0.5,1.0,data/training_data/training_data/13862.png,0.5,1.0,2145,0.0004662004662004662
13863,0.875,1.0,data/training_data/training_data/13863.png,0.875,1.0,363,0.0027548209366391185
13864,0.125,0.0,data/training_data/training_data/13864.png,0.125,0.0,62,0.016129032258064516
13865,0.4375,1.0,data/training_data/training_data/13865.png,0.438,1.0,898,0.0011135857461024498
13866,0.0,1.0,data/training_data/training_data/13866.png,0.0,1.0,83,0.012048192771084338
13867,0.875,1.0,data/training_data/training_data/13867.png,0.875,1.0,363,0.0027548209366391185
13868,0.5,1.0,data/training_data/training_data/13868.png,0.5,1.0,2145,0.0004662004662004662
13869,0.5625,1.0,data/training_data/training_data/13869.png,0.562,1.0,1445,0.0006920415224913495
13870,0.625,1.0,data/training_data/training_data/13870.png,0.625,1.0,736,0.001358695652173913
13871,0.5,1.0,data/training_data/training_data/13871.png,0.5,1.0,2145,0.0004662004662004662
13872,0.5625,1.0,data/training_data/training_data/13872.png,0.562,1.0,1445,0.0006920415224913495
13873,0.75,1.0,data/training_data/training_data/13873.png,0.75,1.0,1173,0.0008525149190110827
13874,0.75,0.0,data/training_data/training_data/13874.png,0.75,0.0,233,0.004291845493562232
13875,0.125,1.0,data/training_data/training_data/13875.png,0.125,1.0,748,0.001336898395721925
13876,0.6875,1.0,data/training_data/training_data/13876.png,0.688,1.0,844,0.001184834123222749
13877,0.6875,1.0,data/training_data/training_data/13877.png,0.688,1.0,844,0.001184834123222749
13878,0.5625,1.0,data/training_data/training_data/13878.png,0.562,1.0,1445,0.0006920415224913495
13879,0.875,0.0,data/training_data/training_data/13879.png,0.875,0.0,166,0.006024096385542169
13880,0.5625,1.0,data/training_data/training_data/13880.png,0.562,1.0,1445,0.0006920415224913495
13881,0.5,0.0,data/training_data/training_data/13881.png,0.5,0.0,1275,0.000784313725490196
13882,0.1875,1.0,data/training_data/training_data/13882.png,0.188,1.0,503,0.0019880715705765406
13883,0.125,1.0,data/training_data/training_data/13883.png,0.125,1.0,748,0.001336898395721925
13884,0.5,0.0,data/training_data/training_data/13884.png,0.5,0.0,1275,0.000784313725490196
13885,0.5625,1.0,data/training_data/training_data/13885.png,0.562,1.0,1445,0.0006920415224913495
13886,0.8125,1.0,data/training_data/training_data/13886.png,0.812,1.0,1176,0.0008503401360544217
13887,0.5625,1.0,data/training_data/training_data/13887.png,0.562,1.0,1445,0.0006920415224913495
13888,0.4375,1.0,data/training_data/training_data/13888.png,0.438,1.0,898,0.0011135857461024498
13889,0.5625,1.0,data/training_data/training_data/13889.png,0.562,1.0,1445,0.0006920415224913495
13890,0.5,0.0,data/training_data/training_data/13890.png,0.5,0.0,1275,0.000784313725490196
13891,0.75,1.0,data/training_data/training_data/13891.png,0.75,1.0,1173,0.0008525149190110827
13892,0.625,1.0,data/training_data/training_data/13892.png,0.625,1.0,736,0.001358695652173913
13893,0.125,1.0,data/training_data/training_data/13893.png,0.125,1.0,748,0.001336898395721925
13894,0.4375,1.0,data/training_data/training_data/13894.png,0.438,1.0,898,0.0011135857461024498
13895,0.5,0.0,data/training_data/training_data/13895.png,0.5,0.0,1275,0.000784313725490196
13896,0.4375,1.0,data/training_data/training_data/13896.png,0.438,1.0,898,0.0011135857461024498
13897,0.5,0.0,data/training_data/training_data/13897.png,0.5,0.0,1275,0.000784313725490196
13898,1.0,1.0,data/training_data/training_data/13898.png,1.0,1.0,87,0.011494252873563218
13899,0.4375,1.0,data/training_data/training_data/13899.png,0.438,1.0,898,0.0011135857461024498
13900,0.125,1.0,data/training_data/training_data/13900.png,0.125,1.0,748,0.001336898395721925
13901,0.4375,1.0,data/training_data/training_data/13901.png,0.438,1.0,898,0.0011135857461024498
13902,0.5,0.0,data/training_data/training_data/13902.png,0.5,0.0,1275,0.000784313725490196
13903,0.25,1.0,data/training_data/training_data/13903.png,0.25,1.0,268,0.0037313432835820895
13904,0.625,1.0,data/training_data/training_data/13904.png,0.625,1.0,736,0.001358695652173913
13905,0.5,0.0,data/training_data/training_data/13905.png,0.5,0.0,1275,0.000784313725490196
13906,0.6875,1.0,data/training_data/training_data/13906.png,0.688,1.0,844,0.001184834123222749
13907,0.4375,0.0,data/training_data/training_data/13907.png,0.438,0.0,90,0.011111111111111112
13908,0.1875,1.0,data/training_data/training_data/13908.png,0.188,1.0,503,0.0019880715705765406
13909,0.8125,1.0,data/training_data/training_data/13909.png,0.812,1.0,1176,0.0008503401360544217
13910,0.6875,1.0,data/training_data/training_data/13910.png,0.688,1.0,844,0.001184834123222749
13911,0.8125,1.0,data/training_data/training_data/13911.png,0.812,1.0,1176,0.0008503401360544217
13912,0.5625,1.0,data/training_data/training_data/13912.png,0.562,1.0,1445,0.0006920415224913495
13913,0.5,1.0,data/training_data/training_data/13913.png,0.5,1.0,2145,0.0004662004662004662
13914,0.375,1.0,data/training_data/training_data/13914.png,0.375,1.0,290,0.0034482758620689655
13915,0.5,1.0,data/training_data/training_data/13915.png,0.5,1.0,2145,0.0004662004662004662
13916,0.6875,0.0,data/training_data/training_data/13916.png,0.688,0.0,179,0.00558659217877095
13917,0.8125,1.0,data/training_data/training_data/13917.png,0.812,1.0,1176,0.0008503401360544217
13918,0.125,1.0,data/training_data/training_data/13918.png,0.125,1.0,748,0.001336898395721925
13919,0.1875,1.0,data/training_data/training_data/13919.png,0.188,1.0,503,0.0019880715705765406
13920,0.5,1.0,data/training_data/training_data/13920.png,0.5,1.0,2145,0.0004662004662004662
13921,0.5,0.0,data/training_data/training_data/13921.png,0.5,0.0,1275,0.000784313725490196
13922,0.5,1.0,data/training_data/training_data/13922.png,0.5,1.0,2145,0.0004662004662004662
13923,0.5,0.0,data/training_data/training_data/13923.png,0.5,0.0,1275,0.000784313725490196
13924,0.5625,1.0,data/training_data/training_data/13924.png,0.562,1.0,1445,0.0006920415224913495
13925,1.0,1.0,data/training_data/training_data/13925.png,1.0,1.0,87,0.011494252873563218
13926,0.125,1.0,data/training_data/training_data/13926.png,0.125,1.0,748,0.001336898395721925
13927,0.625,1.0,data/training_data/training_data/13927.png,0.625,1.0,736,0.001358695652173913
13928,0.6875,0.0,data/training_data/training_data/13928.png,0.688,0.0,179,0.00558659217877095
13929,0.25,0.0,data/training_data/training_data/13929.png,0.25,0.0,64,0.015625
13930,0.6875,0.0,data/training_data/training_data/13930.png,0.688,0.0,179,0.00558659217877095
13931,0.6875,1.0,data/training_data/training_data/13931.png,0.688,1.0,844,0.001184834123222749
13932,0.125,1.0,data/training_data/training_data/13932.png,0.125,1.0,748,0.001336898395721925
13933,0.75,0.0,data/training_data/training_data/13933.png,0.75,0.0,233,0.004291845493562232
13934,0.625,1.0,data/training_data/training_data/13934.png,0.625,1.0,736,0.001358695652173913
13935,0.625,1.0,data/training_data/training_data/13935.png,0.625,1.0,736,0.001358695652173913
13936,0.6875,1.0,data/training_data/training_data/13936.png,0.688,1.0,844,0.001184834123222749
13937,0.5,1.0,data/training_data/training_data/13937.png,0.5,1.0,2145,0.0004662004662004662
13938,0.625,1.0,data/training_data/training_data/13938.png,0.625,1.0,736,0.001358695652173913
13939,0.375,0.0,data/training_data/training_data/13939.png,0.375,0.0,56,0.017857142857142856
13940,0.125,1.0,data/training_data/training_data/13940.png,0.125,1.0,748,0.001336898395721925
13941,0.0625,1.0,data/training_data/training_data/13941.png,0.062,1.0,337,0.002967359050445104
13942,0.75,1.0,data/training_data/training_data/13942.png,0.75,1.0,1173,0.0008525149190110827
13943,0.125,0.0,data/training_data/training_data/13943.png,0.125,0.0,62,0.016129032258064516
13944,0.25,1.0,data/training_data/training_data/13944.png,0.25,1.0,268,0.0037313432835820895
13945,0.5625,1.0,data/training_data/training_data/13945.png,0.562,1.0,1445,0.0006920415224913495
13946,0.75,1.0,data/training_data/training_data/13946.png,0.75,1.0,1173,0.0008525149190110827
13947,0.625,1.0,data/training_data/training_data/13947.png,0.625,1.0,736,0.001358695652173913
13948,0.8125,1.0,data/training_data/training_data/13948.png,0.812,1.0,1176,0.0008503401360544217
13949,0.75,0.0,data/training_data/training_data/13949.png,0.75,0.0,233,0.004291845493562232
13950,0.1875,1.0,data/training_data/training_data/13950.png,0.188,1.0,503,0.0019880715705765406
13951,0.1875,1.0,data/training_data/training_data/13951.png,0.188,1.0,503,0.0019880715705765406
13952,0.75,1.0,data/training_data/training_data/13952.png,0.75,1.0,1173,0.0008525149190110827
13953,0.5625,1.0,data/training_data/training_data/13953.png,0.562,1.0,1445,0.0006920415224913495
13954,0.625,1.0,data/training_data/training_data/13954.png,0.625,1.0,736,0.001358695652173913
13955,0.5625,1.0,data/training_data/training_data/13955.png,0.562,1.0,1445,0.0006920415224913495
13956,0.75,0.0,data/training_data/training_data/13956.png,0.75,0.0,233,0.004291845493562232
13957,0.75,1.0,data/training_data/training_data/13957.png,0.75,1.0,1173,0.0008525149190110827
13958,0.75,1.0,data/training_data/training_data/13958.png,0.75,1.0,1173,0.0008525149190110827
13959,0.5,1.0,data/training_data/training_data/13959.png,0.5,1.0,2145,0.0004662004662004662
13960,0.8125,1.0,data/training_data/training_data/13960.png,0.812,1.0,1176,0.0008503401360544217
13961,0.5,0.0,data/training_data/training_data/13961.png,0.5,0.0,1275,0.000784313725490196
13962,0.1875,1.0,data/training_data/training_data/13962.png,0.188,1.0,503,0.0019880715705765406
13963,0.875,1.0,data/training_data/training_data/13963.png,0.875,1.0,363,0.0027548209366391185
13964,0.5,0.0,data/training_data/training_data/13964.png,0.5,0.0,1275,0.000784313725490196
13965,0.8125,1.0,data/training_data/training_data/13965.png,0.812,1.0,1176,0.0008503401360544217
13966,0.8125,1.0,data/training_data/training_data/13966.png,0.812,1.0,1176,0.0008503401360544217
13967,0.4375,1.0,data/training_data/training_data/13967.png,0.438,1.0,898,0.0011135857461024498
13968,0.5,0.0,data/training_data/training_data/13968.png,0.5,0.0,1275,0.000784313725490196
13969,0.6875,1.0,data/training_data/training_data/13969.png,0.688,1.0,844,0.001184834123222749
13970,0.125,0.0,data/training_data/training_data/13970.png,0.125,0.0,62,0.016129032258064516
13971,0.8125,1.0,data/training_data/training_data/13971.png,0.812,1.0,1176,0.0008503401360544217
13972,0.5,1.0,data/training_data/training_data/13972.png,0.5,1.0,2145,0.0004662004662004662
13973,0.1875,1.0,data/training_data/training_data/13973.png,0.188,1.0,503,0.0019880715705765406
13974,0.5625,0.0,data/training_data/training_data/13974.png,0.562,0.0,313,0.003194888178913738
13975,0.625,1.0,data/training_data/training_data/13975.png,0.625,1.0,736,0.001358695652173913
13976,0.75,1.0,data/training_data/training_data/13976.png,0.75,1.0,1173,0.0008525149190110827
13977,0.5,1.0,data/training_data/training_data/13977.png,0.5,1.0,2145,0.0004662004662004662
13978,0.8125,1.0,data/training_data/training_data/13978.png,0.812,1.0,1176,0.0008503401360544217
13979,0.3125,0.0,data/training_data/training_data/13979.png,0.312,0.0,28,0.03571428571428571
13980,0.3125,1.0,data/training_data/training_data/13980.png,0.312,1.0,220,0.004545454545454545
13981,0.25,1.0,data/training_data/training_data/13981.png,0.25,1.0,268,0.0037313432835820895
13982,0.1875,1.0,data/training_data/training_data/13982.png,0.188,1.0,503,0.0019880715705765406
13983,0.5,0.0,data/training_data/training_data/13983.png,0.5,0.0,1275,0.000784313725490196
13984,0.4375,1.0,data/training_data/training_data/13984.png,0.438,1.0,898,0.0011135857461024498
13985,0.5,0.0,data/training_data/training_data/13985.png,0.5,0.0,1275,0.000784313725490196
13986,0.4375,1.0,data/training_data/training_data/13986.png,0.438,1.0,898,0.0011135857461024498
13987,0.5,0.0,data/training_data/training_data/13987.png,0.5,0.0,1275,0.000784313725490196
13988,0.6875,1.0,data/training_data/training_data/13988.png,0.688,1.0,844,0.001184834123222749
13989,0.6875,1.0,data/training_data/training_data/13989.png,0.688,1.0,844,0.001184834123222749
13990,0.125,1.0,data/training_data/training_data/13990.png,0.125,1.0,748,0.001336898395721925
13991,0.5,0.0,data/training_data/training_data/13991.png,0.5,0.0,1275,0.000784313725490196
13992,0.4375,1.0,data/training_data/training_data/13992.png,0.438,1.0,898,0.0011135857461024498
13993,0.5,1.0,data/training_data/training_data/13993.png,0.5,1.0,2145,0.0004662004662004662
13994,0.5625,1.0,data/training_data/training_data/13994.png,0.562,1.0,1445,0.0006920415224913495
13995,0.9375,0.0,data/training_data/training_data/13995.png,0.938,0.0,38,0.02631578947368421
13996,0.5625,1.0,data/training_data/training_data/13996.png,0.562,1.0,1445,0.0006920415224913495
13997,0.5,1.0,data/training_data/training_data/13997.png,0.5,1.0,2145,0.0004662004662004662
13998,0.625,1.0,data/training_data/training_data/13998.png,0.625,1.0,736,0.001358695652173913
13999,0.1875,1.0,data/training_data/training_data/13999.png,0.188,1.0,503,0.0019880715705765406
14000,0.5,1.0,data/training_data/training_data/14000.png,0.5,1.0,2145,0.0004662004662004662
14001,0.125,1.0,data/training_data/training_data/14001.png,0.125,1.0,748,0.001336898395721925
14002,0.5,0.0,data/training_data/training_data/14002.png,0.5,0.0,1275,0.000784313725490196
14003,0.8125,1.0,data/training_data/training_data/14003.png,0.812,1.0,1176,0.0008503401360544217
14004,0.4375,1.0,data/training_data/training_data/14004.png,0.438,1.0,898,0.0011135857461024498
14005,0.75,0.0,data/training_data/training_data/14005.png,0.75,0.0,233,0.004291845493562232
14006,0.75,1.0,data/training_data/training_data/14006.png,0.75,1.0,1173,0.0008525149190110827
14007,0.8125,1.0,data/training_data/training_data/14007.png,0.812,1.0,1176,0.0008503401360544217
14008,0.5,1.0,data/training_data/training_data/14008.png,0.5,1.0,2145,0.0004662004662004662
14009,0.5625,1.0,data/training_data/training_data/14009.png,0.562,1.0,1445,0.0006920415224913495
14010,0.25,1.0,data/training_data/training_data/14010.png,0.25,1.0,268,0.0037313432835820895
14011,0.6875,0.0,data/training_data/training_data/14011.png,0.688,0.0,179,0.00558659217877095
14012,0.5,0.0,data/training_data/training_data/14012.png,0.5,0.0,1275,0.000784313725490196
14013,0.4375,1.0,data/training_data/training_data/14013.png,0.438,1.0,898,0.0011135857461024498
14014,0.5625,1.0,data/training_data/training_data/14014.png,0.562,1.0,1445,0.0006920415224913495
14015,0.5,1.0,data/training_data/training_data/14015.png,0.5,1.0,2145,0.0004662004662004662
14016,0.0625,1.0,data/training_data/training_data/14016.png,0.062,1.0,337,0.002967359050445104
14017,0.3125,1.0,data/training_data/training_data/14017.png,0.312,1.0,220,0.004545454545454545
14018,0.1875,1.0,data/training_data/training_data/14018.png,0.188,1.0,503,0.0019880715705765406
14019,0.75,1.0,data/training_data/training_data/14019.png,0.75,1.0,1173,0.0008525149190110827
14020,0.5,1.0,data/training_data/training_data/14020.png,0.5,1.0,2145,0.0004662004662004662
14021,0.8125,1.0,data/training_data/training_data/14021.png,0.812,1.0,1176,0.0008503401360544217
14022,0.75,1.0,data/training_data/training_data/14022.png,0.75,1.0,1173,0.0008525149190110827
14023,0.5,1.0,data/training_data/training_data/14023.png,0.5,1.0,2145,0.0004662004662004662
14024,0.8125,1.0,data/training_data/training_data/14024.png,0.812,1.0,1176,0.0008503401360544217
14025,0.8125,1.0,data/training_data/training_data/14025.png,0.812,1.0,1176,0.0008503401360544217
14026,0.5625,1.0,data/training_data/training_data/14026.png,0.562,1.0,1445,0.0006920415224913495
14027,0.0,1.0,data/training_data/training_data/14027.png,0.0,1.0,83,0.012048192771084338
14028,0.5625,0.0,data/training_data/training_data/14028.png,0.562,0.0,313,0.003194888178913738
14029,0.5,0.0,data/training_data/training_data/14029.png,0.5,0.0,1275,0.000784313725490196
14030,0.5625,1.0,data/training_data/training_data/14030.png,0.562,1.0,1445,0.0006920415224913495
14031,0.5625,1.0,data/training_data/training_data/14031.png,0.562,1.0,1445,0.0006920415224913495
14032,0.8125,1.0,data/training_data/training_data/14032.png,0.812,1.0,1176,0.0008503401360544217
14033,0.5,0.0,data/training_data/training_data/14033.png,0.5,0.0,1275,0.000784313725490196
14034,0.5,1.0,data/training_data/training_data/14034.png,0.5,1.0,2145,0.0004662004662004662
14035,1.0,0.0,data/training_data/training_data/14035.png,1.0,0.0,66,0.015151515151515152
14036,0.5,1.0,data/training_data/training_data/14036.png,0.5,1.0,2145,0.0004662004662004662
14037,0.8125,1.0,data/training_data/training_data/14037.png,0.812,1.0,1176,0.0008503401360544217
14038,0.5,1.0,data/training_data/training_data/14038.png,0.5,1.0,2145,0.0004662004662004662
14039,0.625,1.0,data/training_data/training_data/14039.png,0.625,1.0,736,0.001358695652173913
14040,0.6875,0.0,data/training_data/training_data/14040.png,0.688,0.0,179,0.00558659217877095
14041,0.5625,1.0,data/training_data/training_data/14041.png,0.562,1.0,1445,0.0006920415224913495
14042,0.625,1.0,data/training_data/training_data/14042.png,0.625,1.0,736,0.001358695652173913
14043,0.5,1.0,data/training_data/training_data/14043.png,0.5,1.0,2145,0.0004662004662004662
14044,0.6875,0.0,data/training_data/training_data/14044.png,0.688,0.0,179,0.00558659217877095
14045,0.5,0.0,data/training_data/training_data/14045.png,0.5,0.0,1275,0.000784313725490196
14046,0.625,1.0,data/training_data/training_data/14046.png,0.625,1.0,736,0.001358695652173913
14047,0.625,1.0,data/training_data/training_data/14047.png,0.625,1.0,736,0.001358695652173913
